inventor_id,name,country
fl:ll_ln:allen-2,"Lloyd W. Allen, Jr.",
fl:ll_ln:taylor-1,Lloyd D. Taylor,US
fl:ll_ln:wolfinbarger-1,"Lloyd Wolfinbarger, Jr.",
fl:lo_ln:brandy-1,Louis D. Brandy,
fl:lo_ln:crespi-1,Lorenzo Crespi,
fl:lo_ln:focht-3,Louise M. Focht,
fl:lo_ln:garcia-7,Lori Garcia,
fl:lo_ln:guccione-1,Louis J. Guccione,US
fl:lo_ln:gupta-3,Lokesh M. Gupta,
fl:lo_ln:li-38,Long Li,
fl:lo_ln:lombardo-2,Louis J. Lombardo,US
fl:lo_ln:meyer-4,"Louis A. Meyer, JR.",
fl:lo_ln:noel-1,Louis Noel,
fl:lo_ln:rekers-1,Louis J. Rekers,
fl:lo_ln:steen-1,Louis Steen,US
fl:lo_ln:tateosian-1,Louis H. Tateosian,
fl:lo_ln:torregrossa-1,Louis O. Torregrossa,
fl:lo_ln:tsakalakos-1,Loucas Tsakalakos,US
fl:lo_ln:vannatta-1,Louis J. Vannatta,
fl:lo_ln:wang-61,Lopin Wang,
fl:lo_ln:zeng-3,Long Zeng,
fl:lu_ln:andreani-1,Luc Andreani,
fl:lu_ln:barker-1,Luke Joseph Barker,
fl:lu_ln:bellocchio-1,Luigi Bellocchio,
fl:lu_ln:benedetti-1,Luca Benedetti,
fl:lu_ln:biedermann-1,Lutz Biedermann,
fl:lu_ln:bluecher-1,Lukas Bluecher,
fl:lu_ln:canzek-1,Ludvik Canzek,
fl:lu_ln:fanucci-1,Luca Fanucci,
fl:lu_ln:glutz-1,Lukas Glutz,
fl:lu_ln:gutierrez-5,Luis Javier Gutierrez,
fl:lu_ln:haenen-2,Ludovicus Johannes Lambertus Haenen,
fl:lu_ln:langhans-1,Lutz Langhans,
fl:lu_ln:lopezmoreno-1,Luis Lopez Moreno,
fl:lu_ln:lorenzo-1,Luis Lorenzo,
fl:lu_ln:lu-14,Lu Lu,
fl:lu_ln:michas-2,Luke William Michas,US
fl:lu_ln:pasek-1,Lukasz J. Pasek,
fl:lu_ln:pavesi-1,Luciana Pavesi,
fl:lu_ln:saunders-1,Luke Saunders,
fl:lu_ln:shifren-1,Lucian Shifren,
fl:lu_ln:vegazayas-1,Luis R. Vega Zayas,
fl:ly_ln:berman-1,Lyle Berman,
fl:ly_ln:mccarthy-2,Lynn J. McCarthy,
fl:ly_ln:rogalla-1,Lyle H. Rogalla,
fl:m._ln:graham-1,M. Ian Graham,
fl:m._ln:hankey-2,M. Evans Hankey,
fl:ma_ln:abdelrahman-2,Mahmoud F. Abdel-Rahman,
fl:ma_ln:aggarwal-11,Manish Aggarwal,
fl:ma_ln:alalusi-1,Mazin Alalusi,
fl:ma_ln:aoki-29,Masaaki Aoki,
fl:ma_ln:arbore-2,Mark Alan Arbore,
fl:ma_ln:ardron-1,Marcus Ardron,
fl:ma_ln:armendariz-1,Matthew Armendariz,
fl:ma_ln:arnold-32,Martin Arnold,
fl:ma_ln:audet-5,Mathieu Audet,
fl:ma_ln:avakian-1,Manuel S. Avakian,
fl:ma_ln:awad-4,Mariette Awad,US
fl:ma_ln:baker-61,Martin C. Baker,US
fl:ma_ln:ban-15,Masaki Ban,
fl:ma_ln:barker-12,Mario John Barker,
fl:ma_ln:bates-31,Mathew Bates,
fl:ma_ln:bechtel-3,Matthew Bechtel,
fl:ma_ln:belley-3,Manon Belley,
fl:ma_ln:benson-12,Mark William Benson,
fl:ma_ln:berndl-1,Marc Berndl,
fl:ma_ln:bertrand-5,"Marvin Ralph Bertrand, Jr.",
fl:ma_ln:blumenkranz-1,Mark S. Blumenkranz,
fl:ma_ln:boillot-2,Marc Boillot,
fl:ma_ln:boomer-2,Mark C. Boomer,
fl:ma_ln:borlick-1,Matthew G. Borlick,
fl:ma_ln:borofsky-1,Margaret Borofsky,US
fl:ma_ln:botta-2,Maurizio Botta,
fl:ma_ln:boudreaux-4,Matthew F. Boudreaux,US
fl:ma_ln:boyd-2,Malcolm Stanley Boyd,
fl:ma_ln:brambilla-6,Massimiliano Brambilla,
fl:ma_ln:broomhall-1,Matthew E. Broomhall,US
fl:ma_ln:bueno-3,Manuel Kenneth Bueno,US
fl:ma_ln:butler-13,Mark Butler,
fl:ma_ln:calkins-1,Mary M. Calkins,
fl:ma_ln:campbell-11,Matthew M. Campbell,
fl:ma_ln:carey-5,Matthew J. Carey,
fl:ma_ln:carter-16,Marvin B. Carter,
fl:ma_ln:cassou-1,Maurice Cassou,
fl:ma_ln:chetlur-1,Malolan Chetlur,
fl:ma_ln:chilakapati-1,Madhulika Chilakapati,
fl:ma_ln:comberbach-1,Martin Comberbach,
fl:ma_ln:cordell-3,Mark Cordell,
fl:ma_ln:creamer-2,Marianne Creamer,US
fl:ma_ln:cuevasramirez-1,Maria Cuevas Ramirez,
fl:ma_ln:cummins-7,Mark Joseph Cummins,
fl:ma_ln:debergalis-1,Matthew DeBergalis,US
fl:ma_ln:defore-1,Matthew C. DeFore,
fl:ma_ln:dixon-1,Max Harold Dixon,
fl:ma_ln:dobson-1,Mark R. Dobson,
fl:ma_ln:drzymala-2,Mark Drzymala,US
fl:ma_ln:dsouza-1,Malcolm Dsouza,
fl:ma_ln:duffey-2,Matthew O. Duffey,
fl:ma_ln:eisenhardt-1,Martin Eisenhardt,
fl:ma_ln:ellul-1,Maria D. Ellul,
fl:ma_ln:enari-6,Masahiko Enari,
fl:ma_ln:ernst-10,Martin Ernst,
fl:ma_ln:forry-1,Mark Edwin Forry,
fl:ma_ln:franceschini-1,Maria Angela Franceschini,
fl:ma_ln:friedrich-7,Mattias Friedrich,
fl:ma_ln:friesel-2,Mark A. Friesel,US
fl:ma_ln:fujioka-7,Masaya Fujioka,
fl:ma_ln:gaibotti-1,Maurizio Gaibotti,
fl:ma_ln:gardner-4,Mark I. Gardner,
fl:ma_ln:genereux-1,Marie-Claude Genereux,
fl:ma_ln:ghanizadehgrayli-1,Mannan Ghanizadehgrayli,
fl:ma_ln:gordon-15,Mary Elizabeth Gordon,US
fl:ma_ln:gotou-11,Mariko Gotou,
fl:ma_ln:grayson-6,Mark Grayson,GB
fl:ma_ln:groebmair-1,Maximilian Groebmair,
fl:ma_ln:gunn-1,Matthew Gunn,US
fl:ma_ln:hamada-14,Manabu Hamada,
fl:ma_ln:hamrick-1,Marvin R. Hamrick,
fl:ma_ln:hannaby-1,Malcolm Hannaby,
fl:ma_ln:harada-10,Masaki Harada,
fl:ma_ln:hashimoto-17,Masaki Hashimoto,
fl:ma_ln:hayakawa-11,Masahiko Hayakawa,
fl:ma_ln:helms-2,Markus Helms,
fl:ma_ln:hershenson-1,Mar Hershenson,
fl:ma_ln:higashi-20,Masahiko Higashi,
fl:ma_ln:hocking-1,Martin B. Hocking,
fl:ma_ln:holcomb-4,Matthew D. Holcomb,
fl:ma_ln:hori-11,Masafumi Hori,
fl:ma_ln:horiguchi-17,Mari Horiguchi,
fl:ma_ln:huber-11,Matthaeus Huber,
fl:ma_ln:iizuka-25,Mamoru Iizuka,
fl:ma_ln:ikarashi-4,Makiko Ikarashi,
fl:ma_ln:ikeya-5,Mami IKEYA,
fl:ma_ln:imafuku-2,Masayuki Imafuku,
fl:ma_ln:inoue-44,Masahiko Inoue,
fl:ma_ln:ishiba-2,Masato Ishiba,
fl:ma_ln:ishiguro-9,Mamoru Ishiguro,
fl:ma_ln:itoh-9,Masao Itoh,
fl:ma_ln:jolly-2,Mark R. Jolly,US
fl:ma_ln:jones-132,Mark W. Jones,
fl:ma_ln:joos-2,Malte Joos,
fl:ma_ln:jurova-1,Maria Jurova,
fl:ma_ln:kakino-3,Manabu Kakino,
fl:ma_ln:kanda-11,Masakazu Kanda,
fl:ma_ln:kanungo-1,Mandakini Kanungo,
fl:ma_ln:karpushin-1,Maxim Karpushin,
fl:ma_ln:kato-42,Makoto Kato,
fl:ma_ln:katsutani-1,Masafumi Katsutani,
fl:ma_ln:kazumura-1,Masaru Kazumura,
fl:ma_ln:kegel-2,Markus Kegel,
fl:ma_ln:kern-24,Manfred Kern,
fl:ma_ln:kiani-7,Massi E. Kiani,
fl:ma_ln:kii-4,Manabu Kii,
fl:ma_ln:kikuchi-33,Masao Kikuchi,
fl:ma_ln:kobayashi-58,Masashi Kobayashi,
fl:ma_ln:kobayashi-77,Makoto Kobayashi,
fl:ma_ln:kobayashi-85,Masaru Kobayashi,
fl:ma_ln:kobrinsky-1,Mauro J. Kobrinsky,
fl:ma_ln:koenig-15,Mark E. Koenig,
fl:ma_ln:kosuri-1,Madhava R. Kosuri,US
fl:ma_ln:kowalczyk-7,Mark Kowalczyk,US
fl:ma_ln:krohn-7,Manfred Krohn,
fl:ma_ln:kubale-1,Mark A. Kubale,
fl:ma_ln:kuhl-6,Marcus L. Kuhl,
fl:ma_ln:kumar-49,Manoj Kumar,
fl:ma_ln:kupryushkin-1,Maxim Kupryushkin,
fl:ma_ln:kurek-3,Malgorzata Kurek,
fl:ma_ln:kurian-6,Manu Kurian,
fl:ma_ln:kuroda-6,Masahiro Kuroda,
fl:ma_ln:kuzmenka-1,Maksim Kuzmenka,
fl:ma_ln:leibmann-1,Matthias Leibmann,
fl:ma_ln:lim-14,Mark J. Lim,US
fl:ma_ln:liphardt-2,Martin M. Liphardt,
fl:ma_ln:lyons-4,Mark Lyons,
fl:ma_ln:markstaller-1,Matthew G. Markstaller,
fl:ma_ln:marshall-19,Mary C. Marshall,
fl:ma_ln:matsui-34,Makoto Matsui,
fl:ma_ln:matsumoto-40,Masafumi Matsumoto,
fl:ma_ln:maurer-8,Maik Steffen Maurer,US
fl:ma_ln:mcgovern-1,Marissa E. McGovern,
fl:ma_ln:medley-1,Martin A. Medley,
fl:ma_ln:meijer-4,Maarten Meijer,
fl:ma_ln:mejias-1,Maria Asuncion Mejias,
fl:ma_ln:merriman-1,Marcus Merriman,
fl:ma_ln:miller-129,Mark Miller,
fl:ma_ln:milo-1,Maresala Milo,
fl:ma_ln:mizuno-32,Makio Mizuno,
fl:ma_ln:mock-7,Marcel Mock,
fl:ma_ln:moeller-1,Matthew Moeller,
fl:ma_ln:mogamiya-1,Makoto Mogamiya,
fl:ma_ln:moneypenny-2,Mark Joseph Moneypenny,US
fl:ma_ln:mueck-2,Markus Dominik Mueck,
fl:ma_ln:multrus-1,Markus Multrus,
fl:ma_ln:muramatsu-5,Makoto Muramatsu,
fl:ma_ln:murata-18,Masae Murata,
fl:ma_ln:muth-10,Matthias Berthold Muth,
fl:ma_ln:nagasawa-10,Masahiko Nagasawa,
fl:ma_ln:nakagawa-10,Masaru Nakagawa,
fl:ma_ln:nakajima-26,Masahiro Nakajima,
fl:ma_ln:nakaminami-1,Masamitsu Nakaminami,
fl:ma_ln:nakamura-23,Masayuki Nakamura,
fl:ma_ln:nielsen-16,Marianne Nielsen,
fl:ma_ln:noguchi-12,Masayuki Noguchi,
fl:ma_ln:north-4,Matthew North,
fl:ma_ln:ohoka-6,Masahiko Ohoka,
fl:ma_ln:ohuchi-9,Masatoshi Ohuchi,
fl:ma_ln:okamoto-12,Masayuki Okamoto,
fl:ma_ln:oki-13,Makoto Oki,
fl:ma_ln:orth-4,Magann Orth,
fl:ma_ln:oshiro-11,Marc Oshiro,
fl:ma_ln:oszajca-1,Marek Oszajca,
fl:ma_ln:otaka-4,Masaru Otaka,
fl:ma_ln:penamunoz-1,Manuel Peña Muñoz,
fl:ma_ln:pennazza-1,Mario Pennazza,
fl:ma_ln:porcsmakkay-1,Marta Porcs-Makkay,
fl:ma_ln:pozzoni-2,Massimo Pozzoni,
fl:ma_ln:pratt-5,Mark Pratt,
fl:ma_ln:prichard-2,Mark A. Prichard,
fl:ma_ln:prickel-1,Marvin A. Prickel,
fl:ma_ln:putnam-2,Martin A. Putnam,US
fl:ma_ln:rajendran-1,Marappa Rajendran,
fl:ma_ln:rangel-2,Manuel Pinuela Rangel,
fl:ma_ln:reiser-1,Manfred Reiser,
fl:ma_ln:rikukawa-1,Masahiro Rikukawa,
fl:ma_ln:riva-3,Marco Riva,
fl:ma_ln:rixon-2,Mark W. Rixon,
fl:ma_ln:rossetti-3,Massimiliano Rossetti,
fl:ma_ln:roy-45,Matthew Roy,
fl:ma_ln:sack-4,Markus Sack,
fl:ma_ln:saito-84,Masaru Saito,
fl:ma_ln:sakai-33,Masanori Sakai,
fl:ma_ln:santolini-1,Marc Santolini,US
fl:ma_ln:sasamoto-2,Manabu Sasamoto,
fl:ma_ln:schubert-3,Mathias M. Schubert,
fl:ma_ln:schweizer-2,Martin Schweizer,
fl:ma_ln:selker-1,Mark Selker,
fl:ma_ln:serban-2,Manuela Serban,
fl:ma_ln:serra-9,Marc Serra,
fl:ma_ln:sharma-65,Man M. K. Sharma,
fl:ma_ln:shibata-23,Makoto Shibata,
fl:ma_ln:shimogami-1,Manabu Shimogami,
fl:ma_ln:shinohara-11,Masanori Shinohara,
fl:ma_ln:shores-1,Marvin W. Shores,
fl:ma_ln:simon-16,Marc Simon,
fl:ma_ln:simon-3,Maria Elina Simon,US
fl:ma_ln:smail-2,Malcolm C. Smail,
fl:ma_ln:spendlove-1,Max J. Spendlove,US
fl:ma_ln:sperling-4,Matthew Niven Sperling,
fl:ma_ln:sridharan-4,Manu Sridharan,US
fl:ma_ln:staudenrausch-1,Martin Staudenrausch,
fl:ma_ln:sterk-1,Mario Sterk,
fl:ma_ln:stocker-3,Mark Andrew Stocker,
fl:ma_ln:stoger-2,Max Stöger,
fl:ma_ln:sumiyoshi-5,Masaharu Sumiyoshi,
fl:ma_ln:sundt-1,Mark Sundt,US
fl:ma_ln:sunohara-3,Masahiro Sunohara,
fl:ma_ln:taber-1,Mark Taber,
fl:ma_ln:tajima-2,Masaya Tajima,
fl:ma_ln:takahashi-103,Masaya Takahashi,
fl:ma_ln:takeichi-3,Masakazu Takeichi,
fl:ma_ln:takemoto-15,Masataka Takemoto,
fl:ma_ln:tanaka-91,Masahide Tanaka,
fl:ma_ln:tell-2,Mayo B. Tell,
fl:ma_ln:thompson-114,Mark S. Thompson,US
fl:ma_ln:tojo-7,Makoto Tojo,
fl:ma_ln:trentin-1,Marcello Trentin,
fl:ma_ln:trostle-1,Mark C. Trostle,
fl:ma_ln:tschida-1,Mark Tschida,
fl:ma_ln:tsuchiya-4,Makoto Tsuchiya,
fl:ma_ln:tsuji-33,Masao Tsuji,
fl:ma_ln:tuttle-1,Matthew L. Tuttle,
fl:ma_ln:uemura-19,Masataka UEMURA,
fl:ma_ln:ukita-4,Masakazu Ukita,
fl:ma_ln:umezawa-7,Masaru Umezawa,
fl:ma_ln:uneme-3,Masakatsu Uneme,
fl:ma_ln:villa-15,Manuela Villa,
fl:ma_ln:vukovic-2,Maja Vukovic,
fl:ma_ln:wade-14,Mark Wade,
fl:ma_ln:walfridsson-1,Mats Walfridsson,
fl:ma_ln:walter-14,Manfred Walter,
fl:ma_ln:watkins-4,Mark Robert Watkins,
fl:ma_ln:weismantel-1,Matthias Weismantel,
fl:ma_ln:weiss-22,Matthias WEISS,
fl:ma_ln:weissenburger-1,Martin Weissenburger,
fl:ma_ln:wells-5,Matthew Robin Wells,
fl:ma_ln:winston-3,Mark Winston,
fl:ma_ln:wood-47,Matthew Shaw Wood,
fl:ma_ln:yamada-53,Masataka Yamada,
fl:ma_ln:yamada-54,Masayoshi Yamada,
fl:ma_ln:yamamoto-21,Masanori Yamamoto,
fl:ma_ln:yamamoto-48,Masafumi Yamamoto,
fl:ma_ln:yamamoto-66,Masataka Yamamoto,
fl:ma_ln:yamane-9,Masayuki Yamane,
fl:ma_ln:yamashita-32,Masahiro Yamashita,
fl:ma_ln:yamashita-56,Manabu Yamashita,
fl:ma_ln:yamashita-6,Masanao Yamashita,
fl:ma_ln:yanagihara-15,Manabu Yanagihara,
fl:ma_ln:yano-33,Masaru Yano,
fl:ma_ln:yip-9,Maxwell Yip,US
fl:ma_ln:ylilammi-1,Markku Ylilammi,
fl:ma_ln:yokokawa-4,Masatoshi Yokokawa,
fl:ma_ln:yoshihara-14,Masahiro Yoshihara,
fl:ma_ln:yoshikawa-11,Masatoshi Yoshikawa,
fl:ma_ln:zeiler-4,Martin Zeiler,
fl:ma_ln:zimmerling-1,Martin Zimmerling,
fl:ma_ln:zimmerman-16,Mark Zimmerman,US
fl:mc_ln:groen-1,McCall Groen,
fl:me_ln:allen-2,Melanie Ruth ALLEN,US
fl:me_ln:anderson-10,Melissa E. Anderson,
fl:me_ln:beveridge-1,Meredith Beveridge,
fl:me_ln:bleckinger-1,Megan Renstrom Bleckinger,
fl:me_ln:breitenfeldt-1,Melissa S. Breitenfeldt,
fl:me_ln:campbell-5,Melody G. Campbell,
fl:me_ln:chang-36,Mei Chang,
fl:me_ln:chong-6,Meeilee Chong,
fl:me_ln:delmonico-1,Melissa Delmonico,US
fl:me_ln:duan-2,Mengyuan Duan,
fl:me_ln:jack-1,Mervyn A. Jack,
fl:me_ln:killion-1,Mead C. Killion,
fl:me_ln:kitzan-1,Melanie K. Kitzan,
fl:me_ln:knight-3,Megan Knight,
fl:me_ln:mossbrook-2,Mendy W. Mossbrook,
fl:me_ln:peker-1,Melih Peker,
fl:me_ln:rogers-5,Melissa B. Rogers,
fl:me_ln:shojaie-1,Mehdi Shojaie,
fl:me_ln:siebert-1,Melissa Siebert,
fl:me_ln:song-3,Meifang Song,
fl:me_ln:weng-2,Meng-Tse Weng,
fl:me_ln:won-1,Melissa Won,
fl:me_ln:yavuz-2,Mehmet Yavuz,
fl:me_ln:zhang-33,Mengru Zhang,
fl:mi_ln:aghajanian-1,Michael K. Aghajanian,
fl:mi_ln:alemany-1,Miguel Alemany,
fl:mi_ln:anson-1,Michael J. Anson,US
fl:mi_ln:artinger-1,Michael A. Artinger,
fl:mi_ln:barber-11,Michael J. Barber,
fl:mi_ln:blaney-1,Michael P. Blaney,
fl:mi_ln:boisclair-1,Michel Boisclair,
fl:mi_ln:boraas-1,Michael A. Boraas,
fl:mi_ln:bowen-10,Michael A. Bowen,
fl:mi_ln:brown-22,Michael Anthony Brown,
fl:mi_ln:burnett-7,Michael Scott Burnett,
fl:mi_ln:callanan-2,Michael J. Callanan,
fl:mi_ln:campanelli-2,Michael R. Campanelli,
fl:mi_ln:capozella-1,Michael Capozella,
fl:mi_ln:chan-1,Min Li Chan,
fl:mi_ln:chase-5,Michael Chase,
fl:mi_ln:chen-245,Ming Chen,
fl:mi_ln:chen-252,Ming Chen,
fl:mi_ln:chen-255,Ming Chen,
fl:mi_ln:chih-2,Ming-Hui Chih,
fl:mi_ln:cho-137,Michio Cho,
fl:mi_ln:chou-29,Ming-Hsien Chou,
fl:mi_ln:dallaire-2,Michel Dallaire,
fl:mi_ln:daneman-2,Michael Julian Daneman,
fl:mi_ln:denigris-2,"Michael J. DeNigris, Jr.",US
fl:mi_ln:determan-1,Michael W. Determan,US
fl:mi_ln:diehl-2,Michael William Diehl,
fl:mi_ln:dosch-3,Michael Dosch,
fl:mi_ln:doyle-5,Michael C. Doyle,US
fl:mi_ln:drzewinski-1,Michael Drzewinski,US
fl:mi_ln:farber-4,Michael Farber,
fl:mi_ln:feng-20,Milton Feng,
fl:mi_ln:frankel-4,Michael Y. Frankel,
fl:mi_ln:german-1,Michael Gregory German,US
fl:mi_ln:gifford-5,Michael F. Gifford,
fl:mi_ln:gilmore-7,Michael Gilmore,
fl:mi_ln:gonzalezalemany-1,Miguel Angel Gonzalez Alemany,
fl:mi_ln:gorman-5,Michael R. Gorman,
fl:mi_ln:grogan-1,Michael J. Grogan,US
fl:mi_ln:grossberry-1,Michelle Diana Gross Berry,
fl:mi_ln:guidash-1,Michael Guidash,
fl:mi_ln:habig-1,Michael M. Habig,
fl:mi_ln:he-42,MINYOU HE,
fl:mi_ln:hernandez-2,Milton H. Hernandez,US
fl:mi_ln:higashi-1,Michael K. Higashi,
fl:mi_ln:huang-125,Ming-Zheng Huang,
fl:mi_ln:hufen-1,Michael Hufen,
fl:mi_ln:hwang-65,Min-Kyung HWANG,
fl:mi_ln:ignatieu-1,Mikhail Ignatieu,
fl:mi_ln:ikarashi-2,Minoru Ikarashi,
fl:mi_ln:jaaskelainen-1,Mikko Jaaskelainen,
fl:mi_ln:james-22,Michael James,
fl:mi_ln:jin-24,Min Ji Jin,
fl:mi_ln:kaluzhny-1,Mikhail Kaluzhny,
fl:mi_ln:karas-1,Michael Karas,
fl:mi_ln:karasick-1,Michael Karasick,
fl:mi_ln:kashima-1,Mikito Kashima,
fl:mi_ln:kelly-32,Michael Kelly,
fl:mi_ln:ker-4,Ming-Dou Ker,
fl:mi_ln:kim-154,Min Kim,
fl:mi_ln:kim-311,Minji Kim,
fl:mi_ln:kim-316,Minjun KIM,
fl:mi_ln:kim-83,Min-Joo Kim,
fl:mi_ln:kitamura-19,Mitsuru Kitamura,
fl:mi_ln:kitani-2,Mitsuhiro Kitani,
fl:mi_ln:klug-2,Michael Anthony Klug,
fl:mi_ln:kobayashi-61,Mina Kobayashi,
fl:mi_ln:kretschmer-1,Michael Kretschmer,
fl:mi_ln:krohn-4,Michael Krohn,
fl:mi_ln:lai-88,Ming-Chun Lai,
fl:mi_ln:laine-2,Michael Laine,US
fl:mi_ln:lawson-3,Michael Carmen Lawson,
fl:mi_ln:le-18,Minh Le,
fl:mi_ln:leddy-2,Michael Leddy,
fl:mi_ln:leibow-1,Michael Leibow,
fl:mi_ln:levy-9,Michael D. Levy,
fl:mi_ln:li-316,Minsong Li,
fl:mi_ln:lim-11,Min Suet Lim,
fl:mi_ln:lin-81,Ming-Sheng Lin,
fl:mi_ln:maher-6,Michael D. Maher,
fl:mi_ln:marczynski-1,Michael Marczynski,
fl:mi_ln:martin-44,Michael Martin,
fl:mi_ln:maynard-3,Michael Maynard,US
fl:mi_ln:mccord-3,Michael McCord,
fl:mi_ln:mclean-6,Michael E. McLean,
fl:mi_ln:mennicken-1,Michael Mennicken,
fl:mi_ln:moncheaux-1,Michel Moncheaux,
fl:mi_ln:moore-11,Michael Edward Moore,
fl:mi_ln:mossoba-1,Michael Mossoba,US
fl:mi_ln:mueller-19,Michael Mueller,
fl:mi_ln:mujat-1,Mircea Mujat,US
fl:mi_ln:mursch-1,Michael Mursch,
fl:mi_ln:nienoord-1,Michiel Nienoord,
fl:mi_ln:ohbu-1,Misao Ohbu,
fl:mi_ln:onodera-6,Mieko Onodera,
fl:mi_ln:ozawa-9,Miho Ozawa,
fl:mi_ln:park-235,Min Cheol Park,
fl:mi_ln:park-4,Mi-Ae Park,
fl:mi_ln:park-76,Mi Sun Park,
fl:mi_ln:preschel-1,Michael Preschel,
fl:mi_ln:pyle-2,Michael Lee Pyle,
fl:mi_ln:rahn-1,Mirko Rahn,
fl:mi_ln:rector-1,Mindy Dawn Rector,
fl:mi_ln:reedy-2,Michael J. Reedy,
fl:mi_ln:reindl-1,Michael Reindl,
fl:mi_ln:reppy-1,Michael G. P. Reppy,US
fl:mi_ln:richett-1,Michael Enrico Richett,
fl:mi_ln:robinson-11,Michael G. Robinson,
fl:mi_ln:robinson-18,Michael Alan Robinson,
fl:mi_ln:rodriguez-11,Miguel Rodriguez,US
fl:mi_ln:ruskin-1,Michael Ruskin,
fl:mi_ln:sabin-1,Michael J. Sabin,
fl:mi_ln:saito-11,Michio Saito,
fl:mi_ln:samuel-5,Michael Vincent Samuel,US
fl:mi_ln:schardt-2,Michael Schardt,
fl:mi_ln:schemelin-1,Michael P. Schemelin,
fl:mi_ln:schnalllevin-1,Michael Schnall-Levin,US
fl:mi_ln:scott-24,Michael Andrew Scott,
fl:mi_ln:shimogori-1,Miki Shimogori,
fl:mi_ln:shindo-2,Mitsuru Shindo,
fl:mi_ln:sienz-1,Michael Sienz,
fl:mi_ln:silvanto-3,Mikael Silvanto,
fl:mi_ln:slater-9,Michael Slater,
fl:mi_ln:smith-31,Michael A. Smith,
fl:mi_ln:smith-93,Michael D. Smith,
fl:mi_ln:somerfield-2,Michael Paul Somerfield,
fl:mi_ln:son-34,Min Su SON,
fl:mi_ln:sperling-2,Michael A. Sperling,
fl:mi_ln:stewart-25,Mitchell J. Stewart,
fl:mi_ln:sukimoto-1,Minobu Sukimoto,
fl:mi_ln:suzuki-37,Migaku Suzuki,
fl:mi_ln:taillon-1,Michel Taillon,
fl:mi_ln:takahashi-58,Mitsue Takahashi,
fl:mi_ln:tamada-3,Minoru Tamada,
fl:mi_ln:thompson-45,Michael Thompson,
fl:mi_ln:tisiker-1,Michael Tisiker,
fl:mi_ln:toksvig-1,Michael J. M. Toksvig,
fl:mi_ln:tomaru-2,Mikio Tomaru,
fl:mi_ln:trennepohl-1,Michael Dale Trennepohl,
fl:mi_ln:tullous-1,Micam W. Tullous,
fl:mi_ln:ueda-14,Mitsuru Ueda,
fl:mi_ln:urano-5,Miki Urano,
fl:mi_ln:vinzant-1,Michael B. Vinzant,
fl:mi_ln:vorontsov-1,Mikhail A. Vorontsov,
fl:mi_ln:waki-9,Mitsuji Waki,
fl:mi_ln:wang-341,Mingxi Wang,
fl:mi_ln:wang-361,Mid Wang,
fl:mi_ln:weinert-3,Michael Weinert,
fl:mi_ln:wiseman-3,Michael A. Wiseman,
fl:mi_ln:wisniewski-5,Michael Wisniewski,
fl:mi_ln:xu-71,Min Xu,
fl:mi_ln:xuan-1,Minghua Xuan,
fl:mi_ln:yamada-23,Miho Yamada,
fl:mi_ln:yamada-28,Miki Yamada,
fl:mi_ln:yang-264,Ming Yang,
fl:mi_ln:yeh-39,Ming-Hsi Yeh,
fl:mi_ln:zinn-3,Michael R. Zinn,
fl:mi_ln:zubas-1,Michael Robert Zubas,
fl:mo_ln:akiyama-1,Moritsugu AKIYAMA,
fl:mo_ln:anderson-3,Molly Anderson,
fl:mo_ln:egawa-1,Motoji Egawa,
fl:mo_ln:elidrissi-1,Moulay Rachid Elidrissi,
fl:mo_ln:hassan-32,Morris Hassan,US
fl:mo_ln:hobbs-3,Monte O. Hobbs,
fl:mo_ln:jigstam-1,Monica Jigstam,
fl:mo_ln:kalkunte-1,Mohan Kalkunte,
fl:mo_ln:laaroussi-1,Mohamed Laaroussi,
fl:mo_ln:lee-126,Morris Lee,
fl:mo_ln:moslehpour-1,Mohsen Moslehpour,
fl:mo_ln:narasaiah-1,Mohan Narasaiah,
fl:mo_ln:nazarathy-1,Moshe Nazarathy,
fl:mo_ln:parthasarathy-1,Mohan Parthasarathy,
fl:mo_ln:penso-1,Moshe Penso,
fl:mo_ln:sato-1,Moriyuki Sato,
fl:mo_ln:sawada-1,Motoshi Sawada,
fl:mo_ln:shimojo-1,Moriyasu Shimojo,
fl:mo_ln:sholev-1,Mordehai Sholev,
fl:mo_ln:shomer-1,Moshe Shomer,
fl:mo_ln:soliman-5,Mohamed Soliman,
fl:mo_ln:soni-3,Mohit Soni,
fl:mo_ln:tanaka-22,Morimitsu Tanaka,
fl:mo_ln:tofighrayhani-1,Mohammad Tofigh Rayhani,
fl:mo_ln:toriyama-2,Motohiro Toriyama,
fl:mo_ln:uebler-1,Moritz Uebler,
fl:mo_ln:yano-4,Motoyasu Yano,
fl:mu_ln:alam-12,Mudassir Alam,
fl:mu_ln:arslan-3,Mustafa Levent Arslan,
fl:mu_ln:cao-3,Muyong Cao,
fl:mu_ln:eroz-1,Mustafa Eroz,US
fl:mu_ln:hong-2,Mun-Pyo Hong,
fl:mu_ln:ishikawa-1,Muriel Y. Ishikawa,
fl:mu_ln:khatri-4,Mukund P. Khatri,
fl:mu_ln:krishnan-8,Murali R. Krishnan,
fl:mu_ln:meetze-1,"Murray O. Meetze, Jr.",
fl:mu_ln:retnasamy-1,Muthukumar Retnasamy,
fl:mu_ln:sankaradas-1,Murugan Sankaradas,
fl:mu_ln:sawada-3,Munenori Sawada,
fl:mu_ln:serizawa-1,Mutsumu Serizawa,
